,y,drug_type,drug_dose,prediction,0,1,2,3,4,5,6,7,8,9
0,6,41,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
1,6,133,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
2,1,193,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
3,0,267,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
4,2,285,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
5,3,22,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
6,7,143,0.0,2,0.09806128059107697,0.10040302114247306,0.10291721651764804,0.09890464623368656,0.09936486025983446,0.10126253521226673,0.09991198353702006,0.09931548188815369,0.10015793083113639,0.09970104378670394
7,5,30,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
8,8,334,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
9,8,543,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
10,5,571,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
11,8,332,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
12,4,109,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
13,7,598,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
14,6,138,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
15,2,83,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
16,7,537,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
17,9,444,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
18,3,491,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
19,8,155,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
20,9,449,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
21,4,507,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
22,0,591,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
23,0,354,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
24,5,229,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
25,8,338,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
26,0,350,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
27,8,552,0.0,2,0.09806128059107697,0.10040302114247306,0.10291721651764804,0.09890464623368656,0.09936486025983446,0.10126253521226673,0.09991198353702006,0.09931548188815369,0.10015793083113639,0.09970104378670394
28,8,331,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
29,4,116,0.0,2,0.09806128059107697,0.10040302114247306,0.10291721651764804,0.09890464623368656,0.09936486025983446,0.10126253521226673,0.09991198353702006,0.09931548188815369,0.10015793083113639,0.09970104378670394
30,2,197,0.0,2,0.09806128059107697,0.10040302114247306,0.10291721651764804,0.09890464623368656,0.09936486025983446,0.10126253521226673,0.09991198353702006,0.09931548188815369,0.10015793083113639,0.09970104378670394
31,1,275,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
32,5,400,0.0,2,0.09806128059107697,0.10040302114247306,0.10291721651764804,0.09890464623368656,0.09936486025983446,0.10126253521226673,0.09991198353702006,0.09931548188815369,0.10015793083113639,0.09970104378670394
33,2,580,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
34,9,442,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
35,0,461,0.0,2,0.09806128059107697,0.10040302114247306,0.10291721651764804,0.09890464623368656,0.09936486025983446,0.10126253521226673,0.09991198353702006,0.09931548188815369,0.10015793083113639,0.09970104378670394
36,7,585,0.0,2,0.09806128059107697,0.10040302114247306,0.10291721651764804,0.09890464623368656,0.09936486025983446,0.10126253521226673,0.09991198353702006,0.09931548188815369,0.10015793083113639,0.09970104378670394
37,2,16,0.0,2,0.09806128059107697,0.10040302114247306,0.10291721651764804,0.09890464623368656,0.09936486025983446,0.10126253521226673,0.09991198353702006,0.09931548188815369,0.10015793083113639,0.09970104378670394
38,7,574,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
39,2,15,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
40,4,301,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
41,6,522,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
42,8,159,0.0,9,0.100999817126374,0.10015212121293389,0.09957674463148597,0.10037883458507733,0.09707224654932424,0.10123319129537801,0.09882046533770954,0.09990725659716895,0.10048976574990408,0.10136955691464403
43,4,302,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
44,1,592,0.0,2,0.09806128059107697,0.10040302114247306,0.10291721651764804,0.09890464623368656,0.09936486025983446,0.10126253521226673,0.09991198353702006,0.09931548188815369,0.10015793083113639,0.09970104378670394
45,4,303,0.0,0,0.10144311104589868,0.09966002477499657,0.10040075098007799,0.09981889767819903,0.0996410161491341,0.09838240220687554,0.09979490058144881,0.1007746166757601,0.0996763766643924,0.10040790324321679
46,9,346,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
47,9,171,0.0,5,0.09943964610016996,0.09904029765142443,0.09937093979960612,0.09954386567544758,0.10053073969677119,0.10136155508278948,0.10013832103491847,0.09942980879624945,0.10126019462177906,0.09988463154084411
