angular_velocity_head_base_abs_90th_poststim
angular_velocity_head_base_abs_90th_prestim
angular_velocity_head_base_abs_IQR_poststim
angular_velocity_head_base_abs_IQR_prestim
angular_velocity_head_base_w_backward_abs_50th_poststim
angular_velocity_head_base_w_backward_abs_90th_poststim
angular_velocity_head_base_w_backward_abs_90th_prestim
angular_velocity_head_base_w_backward_abs_IQR_poststim
angular_velocity_head_base_w_backward_abs_IQR_prestim
angular_velocity_head_base_w_forward_abs_10th_prestim
angular_velocity_head_base_w_forward_abs_50th_poststim
angular_velocity_head_base_w_forward_abs_50th_prestim
angular_velocity_head_base_w_forward_abs_90th_poststim
angular_velocity_head_base_w_forward_abs_90th_prestim
angular_velocity_head_base_w_forward_abs_IQR_poststim
angular_velocity_head_base_w_forward_abs_IQR_prestim
angular_velocity_head_base_w_paused_abs_IQR_bluelight
angular_velocity_head_base_w_paused_abs_IQR_poststim
angular_velocity_head_tip_abs_10th_bluelight
angular_velocity_head_tip_abs_10th_poststim
angular_velocity_head_tip_abs_50th_bluelight
angular_velocity_head_tip_abs_50th_prestim
angular_velocity_head_tip_abs_90th_bluelight
angular_velocity_head_tip_abs_90th_prestim
angular_velocity_head_tip_abs_IQR_bluelight
angular_velocity_head_tip_abs_IQR_prestim
angular_velocity_head_tip_w_backward_abs_10th_bluelight
angular_velocity_head_tip_w_backward_abs_10th_poststim
angular_velocity_head_tip_w_backward_abs_10th_prestim
angular_velocity_head_tip_w_backward_abs_50th_poststim
angular_velocity_head_tip_w_backward_abs_50th_prestim
angular_velocity_head_tip_w_backward_abs_90th_poststim
angular_velocity_head_tip_w_backward_abs_90th_prestim
angular_velocity_head_tip_w_backward_abs_IQR_poststim
angular_velocity_head_tip_w_backward_abs_IQR_prestim
angular_velocity_head_tip_w_forward_abs_10th_poststim
angular_velocity_head_tip_w_forward_abs_90th_prestim
angular_velocity_head_tip_w_forward_abs_IQR_prestim
angular_velocity_head_tip_w_paused_abs_10th_bluelight
angular_velocity_head_tip_w_paused_abs_10th_poststim
angular_velocity_head_tip_w_paused_abs_50th_bluelight
angular_velocity_head_tip_w_paused_abs_50th_poststim
angular_velocity_head_tip_w_paused_abs_90th_poststim
