,y,drug_type,drug_dose,prediction,0,1,2,3,4,5,6,7,8,9
0,6,41,0.0,9,0.10157691147053,0.10043634595502178,0.09721144626797812,0.10207822341110696,0.10057114182482148,0.0993175746789901,0.0976197958908989,0.09797387032569119,0.10078130928594614,0.10243338088901535
1,6,133,0.0,9,0.10157691147053,0.10043634595502178,0.09721144626797812,0.10207822341110696,0.10057114182482148,0.0993175746789901,0.0976197958908989,0.09797387032569119,0.10078130928594614,0.10243338088901535
2,1,193,0.0,0,0.10166089705450497,0.099214662734868,0.10034271628788367,0.09953765023309936,0.10099242408254856,0.10030200639295511,0.10059346466325729,0.0985131710067178,0.09972497536880644,0.09911803217535882
3,0,267,0.0,9,0.10157691147053,0.10043634595502178,0.09721144626797812,0.10207822341110696,0.10057114182482148,0.0993175746789901,0.0976197958908989,0.09797387032569119,0.10078130928594614,0.10243338088901535
4,2,285,0.0,2,0.10019585627164046,0.0997273984002905,0.10132794603881304,0.0995951224329751,0.09998247505000074,0.09947397410089476,0.0997313685607827,0.10050755520074406,0.10012738732261488,0.09933091662124383
5,3,22,0.0,2,0.10019585627164046,0.0997273984002905,0.10132794603881304,0.0995951224329751,0.09998247505000074,0.09947397410089476,0.0997313685607827,0.10050755520074406,0.10012738732261488,0.09933091662124383
6,7,143,0.0,6,0.09958576648158433,0.09888969702093535,0.09889650709295751,0.10183357083608756,0.09760390575194963,0.10069859459413233,0.10289381078032041,0.10037508555884983,0.09970664077222807,0.09951642111095485
7,5,30,0.0,0,0.10166089705450497,0.099214662734868,0.10034271628788367,0.09953765023309936,0.10099242408254856,0.10030200639295511,0.10059346466325729,0.0985131710067178,0.09972497536880644,0.09911803217535882
8,8,334,0.0,9,0.10157691147053,0.10043634595502178,0.09721144626797812,0.10207822341110696,0.10057114182482148,0.0993175746789901,0.0976197958908989,0.09797387032569119,0.10078130928594614,0.10243338088901535
9,8,543,0.0,2,0.10019585627164046,0.0997273984002905,0.10132794603881304,0.0995951224329751,0.09998247505000074,0.09947397410089476,0.0997313685607827,0.10050755520074406,0.10012738732261488,0.09933091662124383
10,5,571,0.0,9,0.10157691147053,0.10043634595502178,0.09721144626797812,0.10207822341110696,0.10057114182482148,0.0993175746789901,0.0976197958908989,0.09797387032569119,0.10078130928594614,0.10243338088901535
11,8,332,0.0,0,0.10166089705450497,0.099214662734868,0.10034271628788367,0.09953765023309936,0.10099242408254856,0.10030200639295511,0.10059346466325729,0.0985131710067178,0.09972497536880644,0.09911803217535882
12,4,109,0.0,0,0.10166089705450497,0.099214662734868,0.10034271628788367,0.09953765023309936,0.10099242408254856,0.10030200639295511,0.10059346466325729,0.0985131710067178,0.09972497536880644,0.09911803217535882
13,7,598,0.0,2,0.10019585627164046,0.0997273984002905,0.10132794603881304,0.0995951224329751,0.09998247505000074,0.09947397410089476,0.0997313685607827,0.10050755520074406,0.10012738732261488,0.09933091662124383
14,6,138,0.0,9,0.10157691147053,0.10043634595502178,0.09721144626797812,0.10207822341110696,0.10057114182482148,0.0993175746789901,0.0976197958908989,0.09797387032569119,0.10078130928594614,0.10243338088901535
15,2,83,0.0,0,0.10166089705450497,0.099214662734868,0.10034271628788367,0.09953765023309936,0.10099242408254856,0.10030200639295511,0.10059346466325729,0.0985131710067178,0.09972497536880644,0.09911803217535882
16,7,537,0.0,2,0.10019585627164046,0.0997273984002905,0.10132794603881304,0.0995951224329751,0.09998247505000074,0.09947397410089476,0.0997313685607827,0.10050755520074406,0.10012738732261488,0.09933091662124383
17,9,444,0.0,9,0.10157691147053,0.10043634595502178,0.09721144626797812,0.10207822341110696,0.10057114182482148,0.0993175746789901,0.0976197958908989,0.09797387032569119,0.10078130928594614,0.10243338088901535
18,3,491,0.0,2,0.10019585627164046,0.0997273984002905,0.10132794603881304,0.0995951224329751,0.09998247505000074,0.09947397410089476,0.0997313685607827,0.10050755520074406,0.10012738732261488,0.09933091662124383
19,8,155,0.0,9,0.10157691147053,0.10043634595502178,0.09721144626797812,0.10207822341110696,0.10057114182482148,0.0993175746789901,0.0976197958908989,0.09797387032569119,0.10078130928594614,0.10243338088901535
