,y,drug_type,drug_dose,prediction,2,3,6,7,9,10,11,13,15,17
0,2,CSAA026102,1.0,15,0.018893720673093705,0.06808868023768175,0.17688679490145526,0.01774968497646578,0.0682584131009455,0.0515512839402371,0.16524902145449305,0.11275096730203389,0.31428009444903615,0.006291338964557878
1,2,CSAA026102,3.0,6,0.07593869046174023,0.03612724738563931,0.3108748573966371,0.044095367180629126,0.0406946014181934,0.095027220473559,0.14304601454826132,0.07485787044810785,0.11781625087686025,0.0615218798103724
2,2,CSAA026102,10.0,13,0.014449524527322689,0.23691288794814344,0.05922080365977357,0.014565594027113358,0.14084549806039293,0.029797956067431765,0.1298600152936665,0.27371290147685085,0.07020803642538315,0.03042678251392169
3,2,CSAA026102,30.0,15,0.050914946342140055,0.1774916198952309,0.13923825047388072,0.06013730611219708,0.10806376859624411,0.04380888293082562,0.09301479646385105,0.08703881291332469,0.2242558275882962,0.016035788684009632
4,2,CSAA026102,100.0,11,0.05122408892996491,0.13827845048993165,0.1274472889438605,0.03674797276036505,0.10206030151088732,0.09905674967799044,0.1471376576391929,0.09048256021101594,0.14698915773645202,0.0605757721003392
5,2,CSAA149470,0.1,15,0.06641049143827107,0.1288569623225084,0.13740161445679347,0.03248648199793733,0.042644087865782235,0.10157699741346445,0.08544297582633614,0.07375271893825844,0.2918572960983688,0.03957037364227965
6,2,CSAA149470,1.0,6,0.148305967857699,0.09894173279859761,0.22049206480934522,0.01970808355169878,0.031151093138836246,0.07097312225608032,0.06313843786548588,0.04815384628116902,0.19894860826721847,0.10018704317386931
7,2,CSAA149470,3.0,15,0.06087789201961243,0.12896740251869507,0.19512559955827136,0.03352893877842699,0.031222378596661993,0.10414531323671358,0.13683667334406321,0.052130128993816686,0.24735213001617717,0.009813542937561466
8,2,CSAA149470,10.0,6,0.16601680285540413,0.0479650753243248,0.2300629730648514,0.03242229852308865,0.05691605464116395,0.0721515379974562,0.10769028289518866,0.06293573369879528,0.1791713584984544,0.04466788250127252
9,2,CSAA149470,30.0,15,0.15117669567316633,0.04785808838709343,0.1573027581700671,0.012277524146856952,0.14413882315518398,0.06116899484285855,0.041580241100613875,0.0975565100546316,0.24091285156714892,0.04602751290237934
10,2,CSAA149470,100.0,11,0.049767125583555435,0.07985366635437685,0.08988212064555735,0.02703636377098544,0.09474737185305089,0.060032775320827826,0.2631858086922546,0.12648573641506414,0.19219265979156233,0.016816371572765054
11,2,CSAA149470,150.0,6,0.12733279396680341,0.07370968677521995,0.3653307657273138,0.017556966555776318,0.05048071830312245,0.009753188566830072,0.05885504369359887,0.21524071559836977,0.06024465220653209,0.021495468606433293
12,2,CSAA189597,1.0,2,0.4063043070275437,0.12335874512723649,0.04202499716356625,0.01006773890715791,0.048153968347296516,0.009383043102441552,0.06243835785251469,0.16553939769825884,0.039492104116614496,0.09323734065736934
13,2,CSAA189597,3.0,2,0.5692198760946374,0.06239487845223213,0.04482163544410373,0.01100083907899008,0.04557411118090889,0.007266222679280398,0.047386729781474846,0.10868491155507717,0.05482932885687991,0.048821466876415316
14,2,CSAA189597,10.0,2,0.501566120652516,0.046579301784344364,0.060113150943361365,0.01897263736842412,0.043120595869456844,0.019277723750517558,0.05909262093966935,0.09334586219390173,0.05772537172102696,0.10020661477678171
15,2,CSAA189597,30.0,2,0.4624492281612745,0.04935981507785931,0.10666908329552272,0.013009906033438495,0.05387525841101094,0.012492370173171589,0.06114746343561193,0.09508249789082311,0.04274016929973701,0.10317420822155042
16,2,CSAA189597,100.0,2,0.6061152172842038,0.03600392656113286,0.031059444931287403,0.006838585655012616,0.04000359372657383,0.0059309396527447945,0.042186149492075935,0.10544500268891287,0.031588815069618255,0.09482832493843758
17,2,CSAA532845,1.0,2,0.2693068420156116,0.09941376287007489,0.03873239431954836,0.026398629126998495,0.07101525200430471,0.012916453544247067,0.09580722115045051,0.16725183101572041,0.036706248313445794,0.18245136563959813
18,2,CSAA532845,3.0,2,0.3945425365139909,0.1135754362003131,0.021102914677028538,0.013498463493731426,0.053698313937124,0.011505722018884933,0.07328279646497646,0.21247927683702877,0.0325415069183992,0.07377303293852275
19,2,CSAA532845,10.0,2,0.46990072499224295,0.06195777223514144,0.013948892936032907,0.007037545310304448,0.044390875445630265,0.006729430237787986,0.07300233543296465,0.27102113893293367,0.010937284657207466,0.04107399981975421
20,2,CSAA532845,30.0,13,0.2686611399653711,0.07915076321099922,0.003249361816314777,0.002584695657751365,0.019086650429402975,0.0027481879407540944,0.03710648608651477,0.5693549211997072,0.0023008851591422306,0.01575690853404223
21,2,CSAA532845,100.0,2,0.33280402896639055,0.06247829207888967,0.02241629884512212,0.009707640264221799,0.07341956124535248,0.007677512081722208,0.08030892168551285,0.25181897013438975,0.015002725421022305,0.14436604927737634
22,2,CSAA026102,1.0,15,0.0385996558275568,0.03910521912984632,0.12450172609439338,0.02835341498866808,0.04752259731842961,0.07622464001485404,0.19202549581084252,0.0842090066720301,0.3401733088288299,0.02928493531454934
23,2,CSAA026102,3.0,6,0.10719579322065326,0.09071739001565092,0.21865561559837438,0.047211649743557814,0.05735067083561656,0.04336991968195857,0.14904751037799857,0.17790764459915212,0.08396368959376599,0.024580116333271864
24,2,CSAA026102,10.0,13,0.04517703592071,0.19666704082633477,0.045495628608895826,0.025443812444984535,0.2110916339044651,0.017695652165936066,0.10891572946528102,0.28202779546052625,0.02466179048954839,0.04282388071331823
25,2,CSAA026102,30.0,15,0.0259828844666612,0.08042395662206164,0.21495053175408238,0.043684017267330885,0.07622652315463581,0.10049274435898915,0.12636399557943379,0.07033661201762362,0.24534814636699598,0.016190588412185476
26,2,CSAA026102,100.0,15,0.01480222362205962,0.10914130025370458,0.21484962330132806,0.01452834128308168,0.0735080378426011,0.06515988891567098,0.1316580542626127,0.13800846321337776,0.22814030569850352,0.010203761607059988
27,2,CSAA149470,0.1,6,0.0370201673856122,0.09995138486353511,0.21182845556597044,0.038226057255997536,0.06206163225600754,0.10019005486884257,0.11880493538834765,0.05852750026648228,0.20642984639476872,0.06695996575443604
