angular_velocity_head_base_w_forward_abs_IQR_poststim
angular_velocity_head_tip_abs_IQR_bluelight
angular_velocity_head_tip_abs_IQR_prestim
angular_velocity_head_tip_w_paused_abs_10th_poststim
angular_velocity_head_tip_w_paused_abs_90th_poststim
angular_velocity_head_tip_w_paused_abs_90th_prestim
angular_velocity_head_tip_w_paused_abs_IQR_prestim
angular_velocity_hips_w_forward_abs_IQR_poststim
angular_velocity_midbody_w_backward_abs_50th_prestim
angular_velocity_neck_w_backward_abs_10th_prestim
angular_velocity_neck_w_forward_abs_IQR_prestim
angular_velocity_tail_tip_w_backward_abs_10th_bluelight
angular_velocity_tail_tip_w_paused_abs_50th_bluelight
angular_velocity_tail_tip_w_paused_abs_50th_poststim
area_norm_10th_bluelight
area_norm_50th_bluelight
area_norm_90th_poststim
area_w_backward_90th_poststim
area_w_backward_IQR_poststim
blob_area_10th_prestim
blob_area_IQR_poststim
blob_area_w_backward_90th_bluelight
blob_area_w_forward_IQR_bluelight
blob_area_w_forward_IQR_poststim
blob_box_length_90th_bluelight
blob_box_length_IQR_bluelight
blob_box_length_w_backward_IQR_bluelight
blob_box_length_w_backward_IQR_prestim
blob_box_length_w_forward_10th_poststim
blob_box_length_w_forward_IQR_bluelight
blob_box_length_w_paused_90th_prestim
blob_box_length_w_paused_IQR_poststim
blob_box_width_10th_bluelight
blob_box_width_50th_poststim
blob_box_width_90th_prestim
blob_box_width_IQR_poststim
blob_box_width_w_forward_90th_prestim
blob_box_width_w_forward_IQR_bluelight
blob_box_width_w_paused_10th_bluelight
blob_box_width_w_paused_10th_poststim
blob_box_width_w_paused_90th_prestim
blob_box_width_w_paused_IQR_poststim
blob_box_width_w_paused_IQR_prestim
blob_compactness_50th_bluelight
blob_compactness_50th_poststim
blob_compactness_90th_poststim
blob_hu0_w_backward_10th_prestim
blob_hu0_w_forward_10th_prestim
blob_hu0_w_forward_IQR_poststim
blob_hu1_90th_bluelight
blob_hu1_IQR_bluelight
blob_hu1_w_backward_10th_poststim
blob_hu1_w_forward_10th_prestim
blob_hu1_w_paused_10th_bluelight
blob_hu2_w_backward_50th_poststim
blob_hu2_w_forward_50th_poststim
blob_hu2_w_forward_IQR_poststim
blob_hu3_w_forward_10th_poststim
blob_hu3_w_forward_50th_poststim
blob_hu3_w_forward_90th_prestim
blob_hu3_w_paused_10th_bluelight
blob_hu3_w_paused_50th_bluelight
blob_hu3_w_paused_50th_poststim
blob_hu4_10th_prestim
blob_hu4_50th_poststim
blob_hu4_IQR_poststim
blob_hu4_w_forward_10th_bluelight
blob_hu4_w_paused_50th_bluelight
blob_hu5_50th_poststim
blob_hu5_IQR_bluelight
blob_hu5_w_backward_10th_poststim
blob_hu5_w_backward_10th_prestim
blob_hu5_w_forward_10th_poststim
blob_hu5_w_forward_10th_prestim
blob_hu5_w_forward_50th_poststim
blob_hu5_w_forward_90th_poststim
blob_hu6_10th_bluelight
blob_hu6_10th_prestim
blob_hu6_90th_bluelight
blob_hu6_90th_prestim
blob_hu6_IQR_prestim
blob_hu6_w_forward_IQR_prestim
blob_hu6_w_paused_10th_prestim
blob_perimeter_90th_bluelight
blob_perimeter_IQR_prestim
blob_perimeter_w_backward_10th_bluelight
blob_perimeter_w_backward_90th_poststim
blob_perimeter_w_forward_IQR_bluelight
blob_perimeter_w_forward_IQR_poststim
blob_perimeter_w_forward_IQR_prestim
blob_perimeter_w_paused_10th_bluelight
blob_perimeter_w_paused_50th_prestim
blob_perimeter_w_paused_90th_prestim
blob_quirkiness_10th_bluelight
blob_quirkiness_10th_poststim
blob_quirkiness_90th_bluelight
blob_quirkiness_IQR_poststim
blob_solidity_w_backward_IQR_bluelight
blob_solidity_w_forward_IQR_bluelight
