,y,drug_type,drug_dose,prediction,0,1,2,3,4,5,6,7,8,9
0,6,41,0.0,5,0.12204932933242121,0.05229578612227977,0.05440394764485062,0.10702615701164876,0.07150287596627412,0.26000627532826387,0.15386895170381354,0.06627072047258643,0.03268216524037256,0.0798937911774891
1,6,133,0.0,6,0.07239246070738477,0.03337088774753086,0.11181425821316673,0.10043904871028514,0.07245232337598834,0.13727436680489144,0.22590203385522703,0.09057441351456705,0.06637120708331926,0.08940899998763936
2,1,193,0.0,7,0.04249747289253157,0.04802244244359821,0.14377363083850928,0.0775368842189356,0.046280071826613055,0.12525336324063135,0.08470450254623076,0.2380009847014186,0.09448335051603711,0.09944729677549444
3,0,267,0.0,0,0.20678603441687737,0.03594220829960661,0.15464726432090384,0.05580289198796403,0.0867854596103248,0.07482554001166293,0.13042520803668878,0.05210710002352655,0.06288255431349009,0.13979573897895503
4,2,285,0.0,4,0.059180967444094346,0.08997000584303298,0.10529737194377282,0.05593898126864474,0.17520997111826456,0.06264657227358295,0.1503925184900256,0.057954866704644434,0.11590375598685089,0.12750498892708662
5,3,22,0.0,9,0.1496875155363051,0.06287112197839896,0.0764457220941086,0.12463966544159236,0.08086978265368117,0.14409047318962434,0.06713186129008972,0.04391484836744281,0.07530286108051423,0.1750461483682427
6,7,143,0.0,9,0.044023684708586405,0.042039486359357635,0.033388915044878544,0.07465815815649447,0.25213747078030624,0.02105891667393905,0.03927189923439681,0.11063353220623844,0.11822191547918036,0.26456602135662205
7,5,30,0.0,5,0.11905098395871808,0.1174601751783324,0.06279053263211577,0.10393180683910792,0.06521413521519558,0.2611770810401374,0.06507079922562511,0.09462463671055901,0.058395144452330495,0.05228470474787814
8,8,334,0.0,8,0.046080691028452025,0.029405439978255628,0.049920793772628994,0.05914272948751379,0.15224381169047568,0.12678297290700183,0.10611904536656229,0.10109705571153495,0.19800148841438575,0.13120597164318915
9,8,543,0.0,2,0.14477435738267921,0.030004149653463534,0.1893109234076617,0.08283790150668151,0.04757892412352306,0.08307551063933263,0.09577639505412497,0.1408879292544155,0.14474654383301033,0.04100736514510749
10,5,571,0.0,7,0.09047747102138447,0.10571490083507454,0.06620155066959,0.12895640829486288,0.10934723294305473,0.13326150856596766,0.05600861213772933,0.18990347336804284,0.04514800715063842,0.07498083501365504
11,8,332,0.0,7,0.08765931849271608,0.027433187422442967,0.18208388363789807,0.0750888209387868,0.05833249698467784,0.09458122601931881,0.06319500400091148,0.22517852159887455,0.12107505507539555,0.06537248582897788
12,4,109,0.0,3,0.09526373562600159,0.09042237699299167,0.13154303948647159,0.16658327321222108,0.14078907771643703,0.08750007394954343,0.07078434353365023,0.10142614078377726,0.05104051597655516,0.06464742272235086
