,y,drug_type,drug_dose,prediction,2,3,6,7,9,10,11,13,15,17
0,9,SY1596,100.0,11,0.0006862448911749096,0.08795074309417945,0.016500101742826036,0.0345951969315549,0.16510576709334346,0.10227038127397327,0.4636303367491309,0.0928669853085745,0.013219397087829708,0.02317484582741284
1,9,SY1596,30.0,3,0.00599307708225275,0.6826615190807181,0.022170937307392332,0.042057715305326225,0.014955260965910917,0.03140472262013432,0.05014128717435092,0.047899768186869474,0.008758017910003042,0.09395769436704178
2,9,SY1596,10.0,15,0.04042825146024549,0.04675945810414123,0.10943645360084496,0.013506052168236344,0.15727991184166593,0.1818227470787866,0.038303560484085904,0.008024445926514088,0.3411533951868941,0.06328572414858538
3,9,SY1596,1.0,10,0.010851249654614814,0.008035711001219534,0.03442341856045059,0.07186537974668726,0.042596537631768856,0.3495800803601993,0.18842772156866172,0.04760270101704173,0.006038156166132623,0.24057904429322347
4,9,SY1596,3.0,17,0.00024170246590097126,0.0465280416046787,0.16417810240099104,0.02137576906180076,0.10609511170412904,0.09297402808473111,0.10650603303078608,0.06183047918886271,0.11556725868464085,0.2847034737734788
5,9,SY1596,100.0,9,0.0071371928606031336,0.012989409532520124,0.17109407506965843,0.005322947420809442,0.2514222025652789,0.1701433593479437,0.030686544424594984,0.16020294088336565,0.06569411217456712,0.12530721572065864
6,9,SY1596,30.0,9,0.0010130828484154473,0.0935251234641907,0.12133656982294609,0.19421316890988444,0.2813703606395171,0.03640384352026435,0.052348162766660655,0.03183836732902478,0.02241012721137189,0.16554119348772448
7,9,SY1596,1.0,9,0.0026505287231232267,0.15325247006051257,0.010212956860315871,0.08580924493204549,0.24435177603379593,0.16892146167496094,0.052488858204274666,0.1288192739363828,0.027922100861122703,0.12557132871346588
8,9,SY1596,150.0,3,0.08772520326067992,0.17406459303532784,0.10468583279121876,0.13605696510818338,0.09727593275635871,0.05413747521769847,0.14021809031567872,0.13544622751385502,0.01883070755565432,0.05155897244534491
9,9,SY1596,100.0,7,0.002218900104996571,0.02259766701057069,0.11709003916980976,0.28447696296387004,0.14746226960223335,0.016757509621898408,0.042806798926053886,0.21069231388882362,0.1206936672341355,0.03520387147760806
10,9,SY1596,30.0,3,0.004180414785817051,0.29822867270990283,0.14007013409714825,0.033917324913078355,0.23346373300265535,0.03590410384818168,0.06434774462956686,0.05667366275065016,0.013131867582644206,0.12008234168035527
11,9,SY1596,10.0,3,0.00284156260870297,0.41443981256904827,0.21926686941924461,0.044600774269578994,0.08995199893005805,0.028486156927446164,0.09217060929852149,0.007722780599349206,0.06649308548531432,0.034026349892735994
12,9,SY1596,1.0,9,0.0017342540834574302,0.0830119836316136,0.07680974368230474,0.006944296662759736,0.5407394587586666,0.03752902928239789,0.1146410867394368,0.11882681776209694,0.010856092720908879,0.008907236676357469
13,9,SY1596,150.0,9,0.01009483639523628,0.14567658748166465,0.055242213304793814,0.018231197103533534,0.5800195984477332,0.029767202103901637,0.013030851957863554,0.08487751881514441,0.05536251643352629,0.0076974779566025405
14,9,SY1596,3.0,6,0.00021203999112521293,0.224729525013848,0.33635060431050556,0.010986100387160108,0.06240893675736319,0.134868537530722,0.15290239547133191,0.02063329715076681,0.02007457430462182,0.0368339890825554
15,9,SY1596,100.0,13,0.005687789789461771,0.03440294866060746,0.04792782006822471,0.05428187809388207,0.19141762913797472,0.014671607849981567,0.01637269691698521,0.5411265564164183,0.03877427020360296,0.0553368028628612
16,9,SY1596,30.0,13,0.0024044812872422443,0.12017375133603407,0.09883063698999336,0.039983402503395576,0.2833240021533803,0.021617785822555215,0.03201497214192631,0.36698875787266083,0.005688416529101501,0.028973793363710587
17,9,SY1596,10.0,13,0.001807156488319801,0.09794479262766205,0.012163778590565659,0.10007279953927434,0.12373833486189693,0.012809976334993069,0.09923640906583758,0.44714445905744454,0.008609835259703377,0.09647245817430242
18,9,SY1596,1.0,9,0.0007089442525057625,0.26918922171294407,0.06948533348808897,0.17197117053160146,0.3773127744863345,0.01984318374332149,0.027716675694186864,0.02730642999983,0.016446697389656987,0.020019568701529954
19,9,SY1596,150.0,9,0.1537143812409811,0.08079013261976765,0.047227562088420195,0.10466716492253061,0.3209674560183095,0.049367358333142035,0.1306219052368232,0.048042451422779305,0.024232836743996563,0.04036875137324965
20,9,SY1596,3.0,3,0.011273756953963649,0.27826535339870395,0.17899839367855955,0.13791611132890197,0.1715388362295209,0.026259090639941186,0.026588429210910796,0.017719499714532887,0.12438275404060711,0.027057774804358063
21,3,SY0641,100.0,10,0.004036202518829678,0.00961023586712459,0.06784772548526138,0.004618685334803212,0.06952109779960353,0.4822240355283633,0.2755839799574851,0.021779593134643928,0.026051033978906374,0.03872741039497894
22,15,SY0283,30.0,17,0.01667077583922957,0.012235045953196546,0.006725599053298508,0.0019287117285500812,0.033645276586989174,0.3009665810888794,0.030275730474503718,0.019559387704804962,0.133218901161291,0.44477399040925686
23,3,SY0641,150.0,10,0.004460856337609536,0.0727771023191037,0.26781404042209656,0.004363856318287141,0.01995884446630583,0.4772372826663985,0.07149382837425358,0.022391624005496956,0.014378695142673007,0.04512386994777506
24,15,SY0283,10.0,6,0.004144880753726992,0.03723383858263364,0.3099499244758293,0.031148123055821087,0.06598236120809685,0.15197047585656778,0.22719506683316365,0.015227197792075018,0.03953100876675243,0.11761712267533322
25,3,SY0641,100.0,6,0.0006469004436888235,0.04372657724987581,0.6334377527893127,0.0045496644424234635,0.03749217661508334,0.1283372064190475,0.11627559777532788,0.00849924619958381,0.017612756918421586,0.009422121147235072
26,15,SY0283,30.0,11,0.021340830123634913,0.048674591142810725,0.016836133686470058,0.028498742762627212,0.023619309099468976,0.18050909256220163,0.37020594739681856,0.09448882620487963,0.10507281317988983,0.11075371384119857
27,3,SY0641,150.0,6,0.033911864229981895,0.02263163588355526,0.37296739597712236,0.11947070291806239,0.035964053218507555,0.12793742110802714,0.16941196276022277,0.052916848403162055,0.011002462120396324,0.05378565338096234
28,15,SY0283,10.0,11,0.002858747082700834,0.007584507416493431,0.052222549842968674,0.2973080752213244,0.2178752678412686,0.023594275119486485,0.33718378216709327,0.027186907633306476,0.028022715288035044,0.006163172387322863
29,3,SY0641,100.0,10,0.03878542426530268,0.04016887654270196,0.14799611684232863,0.007763763022719342,0.0121723594675504,0.4918792951717921,0.05659330428895497,0.008576419636417936,0.014465198981785473,0.1815992417804464
30,15,SY0283,30.0,17,0.17348108026225373,0.014775611727213896,0.01026335056539159,0.02481040017547489,0.03670726745618132,0.2132327903905543,0.08272422420829545,0.053035063646722794,0.09837210422927989,0.2925981073386321
31,3,SY0641,150.0,10,0.003936822104244943,0.1372076484643793,0.02143808369165757,0.024805166137820092,0.12277856718120034,0.35328085364981576,0.29187300336933175,0.014385053445030127,0.01481932456087949,0.015475477395640801
32,15,SY0283,10.0,17,0.0051706832218239365,0.030432098162395487,0.016890277149482068,0.01934515598414059,0.24663320985381204,0.10767557969616831,0.12437952351863095,0.08149338757541175,0.03857648738040848,0.3294035974577264
33,3,SY0641,100.0,17,0.00731905222365796,0.015792677081071866,0.02797546918028333,0.0036085360885098317,0.02258083007001277,0.2534848697070141,0.15961237371815865,0.03738343863708012,0.0508630594773863,0.421379693816825
34,15,SY0283,30.0,11,0.22207474512198283,0.009883079558606088,0.011681030031112302,0.03946115101973725,0.12499669514643134,0.13597200577604404,0.26269867414638276,0.058308657100007884,0.0383493434971368,0.09657461860255868
35,3,SY0641,150.0,17,0.004926851526054788,0.10209767055489394,0.20002327781840334,0.06259055005783187,0.008767635768129603,0.056540367733535726,0.1186324176989025,0.03098432079592373,0.07309001326646343,0.3423468947798611
36,15,SY0283,10.0,9,0.008034749642538492,0.012921172006539357,0.015973004667724583,0.028835891331246883,0.8422992214190513,0.00885313327617908,0.06806589379379027,0.005959935857850703,0.003112139621380407,0.005944858383698849
37,3,SY0641,10.0,10,0.00297920338509907,0.1575914360138278,0.04787090560308024,0.0009477958480336288,0.07911845933053742,0.4478181187518751,0.17593253423380187,0.016161886761122363,0.02288335147997747,0.04869630859264509
38,3,SY0641,30.0,6,0.006258967107054462,0.14578556886259839,0.3729052344111122,0.005514435122713958,0.09669002760221844,0.10873871355904273,0.08694707232453036,0.06822908888351846,0.06450299123277735,0.04442790089443358
39,3,SY0641,1.0,3,0.0003762205728952375,0.4028305093139032,0.04393832963946515,0.016840063223615857,0.20916130094049215,0.11735967790624982,0.0438573535562812,0.022678697881766227,0.046655191367172444,0.09630265559815873
40,3,SY0641,10.0,9,0.0008800668039227009,0.11754893633772548,0.20228309986213122,0.008976844060124863,0.39881055116779407,0.05177358861654473,0.061388221896860266,0.08893114985154658,0.044010280593587414,0.02539726080976271
41,3,SY0641,30.0,11,0.0007290156990377975,0.21328889104848964,0.07896197983697598,0.03735272612569474,0.09737285447256058,0.15060321425871864,0.2767797213230246,0.032873503404665286,0.018285928468108916,0.09375216536272389
42,3,SY0641,1.0,11,0.0011264326574769344,0.027085406030339904,0.04307334301945968,0.08589011320560716,0.03730925391430509,0.12892547173474977,0.4833763518717591,0.017008624107004783,0.006714157663840257,0.16949084579545734
43,3,SY0641,10.0,10,0.007713481724434134,0.01909470075771819,0.07019466972840933,0.0013126765625062174,0.008882117880374345,0.6645127730277763,0.07497295104947983,0.013557402201499235,0.09444621148304916,0.04531301558475343
44,3,SY0641,30.0,6,0.0008077771503238372,0.10451816620567785,0.3012176812331827,0.04043830101036991,0.0430642622551697,0.13053847368172294,0.24754667055823568,0.028451117051618475,0.029351653598886845,0.07406589725481202
45,3,SY0641,1.0,13,0.0020401297032967367,0.11920281454624355,0.08834994946250084,0.01085812278482121,0.039918338366013134,0.0567174827841752,0.2684598328713798,0.3417796484589336,0.026152452064923705,0.04652122895771214
46,3,SY0641,10.0,6,0.007252999511114561,0.07361709479048718,0.298082881388604,0.05236009212708414,0.08152076182578263,0.06025444015814534,0.04555214315577927,0.10290174947913568,0.0145620579158682,0.263895779647999
47,3,SY0641,30.0,7,0.0019983255309733872,0.15076610698969237,0.19547992985630364,0.23966848478412212,0.0905579041395552,0.1239313757806375,0.1373840856761203,0.009493454008628343,0.015403780570095841,0.03531655266387145
48,3,SY0641,1.0,6,0.007578578446032443,0.27021928146020396,0.2856287425290604,0.028413157196309272,0.11690205884260145,0.0253102052906089,0.15898266224181848,0.025105802612892397,0.0012584956543701283,0.08060101572610262
49,11,SY1101,150.0,11,0.00800650304256329,0.060283775207480676,0.06777270652373076,0.027674697379637448,0.07744071725502033,0.02476267139828852,0.6148314308043082,0.046664345270973955,0.02763396681655743,0.044929186301439356
50,11,SY1101,3.0,6,0.0012257656705885456,0.21694585679597636,0.2660092320686847,0.005909918582159634,0.06410028176427231,0.1360783580372794,0.23575277994541605,0.009531015749836495,0.04231580965890868,0.02213098172687778
51,11,SY1101,1.0,11,0.0012618733010264325,0.06252215727255357,0.03393169409978746,0.09920158657839845,0.12261270289513307,0.0768796084775433,0.31911974704622187,0.13937231750832682,0.010305536147412744,0.13479277667359627
52,11,SY1101,10.0,6,0.000374722669301462,0.08509776650406267,0.7571975899670604,0.0013115150366381997,0.018974051680056902,0.022089826771548957,0.06809958609126328,0.0007840374567322432,0.035036755675604006,0.01103414814773185
53,11,SY1101,100.0,11,0.0005472209540429238,0.3920201315487204,0.007553698822050153,0.0029591953257559456,0.031135733278338178,0.006975820713012412,0.411851270139433,0.13950830945251533,0.0022642150606249343,0.005184404705506741
54,11,SY1101,30.0,9,0.0009864519573889983,0.030442643382949067,0.12139282680585153,0.023652558798871185,0.39364930611709165,0.005339405408294348,0.16722871643174791,0.07807956919455351,0.019470827411065594,0.15975769449218621
55,11,SY1101,150.0,6,0.0001739145867678734,0.06540775130992312,0.8270718970242437,0.0015167683801207438,0.01696234126895203,0.04763573119664873,0.028230871598845405,0.0007002130430437249,0.0033059781904001325,0.008994533401054607
56,11,SY1101,1.0,10,3.8400526964391555e-05,0.21678256951926453,0.23742706989617657,0.0017352569051462955,0.009281858267871004,0.4493882384971989,0.0552256953478476,0.0062558332635011225,0.005052371556553195,0.01881270621947661
57,11,SY1101,10.0,11,0.0013029497064036698,0.2425199842412464,0.058775262635215174,0.013418429371102023,0.16275587117054532,0.0752209859113567,0.26420503370594356,0.1250180110528125,0.02698145343569938,0.029802018769675306
58,11,SY1101,100.0,10,0.0003958365617556052,0.10646311158220861,0.13538195510135898,0.045755067446407574,0.040261626585414316,0.27527359582558053,0.10209734313233773,0.0033468335195049057,0.029211668259833765,0.2618129619855979
